ID_REF	SPOT_ID	miRNA_pre_accession	miRNA_id	premiRNA	miR_family	featurePos	plate_no	MF.PC_1	MF.PC_2	MF.PC_3	MF.PC_4	MF.fem.PC_1	MF.pIC.PC_1	MF.pIC.PC_2	MF.Alv.Lu_1	MF.Alv.Lu_2	MF.pIC.Alv.Lu_1	MF.pIC.Alv.Lu_2	MF.RP.Sp_1	MF.RP.Sp_2	MF.LI_1	MF.LI_2	MF.SI_1	MF.SI_2	MF.microglia.CNS_1	MF.microglia.CNS_2	Mo.6C+II-.Bl_1	Mo.6C+II-.Bl_2	Mo.6C-II-.Bl_1	Mo.6C-II-.Bl_2	Mo.6C+II-.BM_1	Mo.6C+II-.BM_2	DC.Sp_1	DC.Sp_2	DC.Sp_3	GN.Sp_1	GN.Sp_2	GN.Sp_3	GN.Sp_4	GN.fem.Sp_1	MC.PC_1	MC.PC_2	MC.IgE.PC_1	MC.IgEX.PC_1	MC.IgEX.PC_2	B.fem.Sp_1	B.Sp_1	B.Sp_2	B.Sp_3	B.Sp_4	B.93+.Sp_1	B.93+.Sp_2	B.93-.Sp_1	B.93-.Sp_2	B.Fo.Sp_1	B.Fo.Sp_2	B.Fo.aIgM.Sp_1	B.Fo.aIgM.Sp_2	B1b.PC_1	B1b.PC_2	B1b.PC_3	B1b.PC_4	B1b.PC_5	B1b.aIgM.PC_1	B1b.aIgM.PC_2	T.DP.Th_1	T.DP.Th_2	T4.Nve.Sp_1	T4.Nve.Sp_2	T4.Nve.Sp_3	T4.Nve.Sp_4	T4.Vb8-.SEB.Sp_1	T4.Vb8-.SEB.Sp_2	T4.Vb8+.SEB.Sp_1	T4.Vb8+.SEB.Sp_2	Treg.4.25hi.Sp_1	Treg.4.25hi.Sp_2	Treg.4.25hi.Sp_3	Treg.4.FP3+.Co_1	Treg.4.FP3+.Co_2	T8.Nve.Sp_1	T8.Nve.Sp_2	T8.Nve.Sp_3	T8.OT1.Sp_1	T8.OT1.Sp_2	T8.TE.LisOVA.d8.Sp_1	T8.TE.LisOVA.d8.Sp_2	T8.MP.LisOVA.d8.Sp_1	T8.MP.LisOVA.d8.Sp_2	T8.mem.LisOVA.d60.Sp_1	T8.mem.LisOVA.d60.Sp_2	Tgd.Sp_1	Tgd.Sp_2	Tgd.Sp_3	Tgd.CCR6+.LN_1	Tgd.CCR6+.LN_2	Tgd.CCR6+.aCD3.LN_1	Tgd.CCR6+.aCD3.LN_2	Tgd.27+.LN_1	Tgd.27+.aCD3.LN_1	Tgd.27+.aCD3.LN_2	NK.Sp_1	NK.Sp_2	NK.Sp_3	NK.Sp_4	NK.Sp_5	NK.MCMV.Sp_1	NK.MCMV.Sp_2	NK.49b+.Lv_1	NK.49b+.Lv_2	NK.49b+.MCMV.Lv_1	NK.49b+.MCMV.Lv_2	NK.49b-.Lv_1	NK.49b-.Lv_2	NK.49b-.MCMV.Lv_1	NKT.Sp_1	NKT.Sp_2	NKT.Sp_3	NKT.Sp_4	NKT.Sp_5	NKT.Sp.LPS.h3.50_1	NKT.Sp.LPS.h3.50_2	NKT.Sp.LPS.d1.50_1	NKT.Sp.LPS.d1.50_2	NKT.Sp.LPS.d3.50_1	NKT.Sp.LPS.d3.50_2	NKT.Sp.LPS.h3.165_1	NKT.Sp.LPS.h3.165_2	NKT.Sp.LPS.d1.165_1	NKT.Sp.LPS.d1.165_2	NKT.Sp.LPS.d3.165_1	NKT.Sp.LPS.d3.165_2	BEC.SLN_1	BEC.SLN_2	BEC.LCMV.SLN_1	BEC.LCMV.SLN_2	DN.SLN_1	DN.SLN_2	DN.LCMV.SLN_1	DN.LCMV.SLN_2	FRC.SLN_1	FRC.SLN_2	FRC.LCMV.SLN_1	FRC.LCMV.SLN_2	LEC.SLN_1	LEC.SLN_2	LEC.LCMV.SLN_1	LEC.LCMV.SLN_2
miR-466n-3p	mmu-miR-466n-3p	MI0014079	MIMAT0014894	mir-466n	miR-466n-3p	F17	3	0.148262424	0.149936569	0.100041814	0.185077179	0.395032399	0.162682352	0.27404301	0.100222366	0.196366028	0.156171225	0.117534443	0.170377339	0.10498392	0.117270109	0.176760255	0.112401142	0.126310198	0.245612893	0.188017551	0.249773412	0.18666232	0.364921032	0.252227439	0.193825533	0.192355721	0.25340021	0.151994138	0.101629118	0.333030946	0.198034106	0.192018808	0.241389373	0.243425168	0.397613783	0.241979946	0.278010326	0.219092775	0.287914127	0.147519271	0.179949141	0.140853459	0.194617187	0.196451945	0.366557276	0.31724201	0.25063198	0.345450671	0.392969945	0.105380426	0.100108259	0.120975454	0.131984864	0.100488465	0.100111762	0.142132974	0.223174775	0.139763552	0.404602014	0.10126004	0.372735808	1.050626585	0.44026034	0.635321667	0.278204908	2.881753715	2.245843294	0.592559728	2.728791019	0.330229092	0.632214457	0.584740842	0.533237246	0.580758889	0.939412297	0.625265264	0.592159351	0.371659277	0.680609876	0.628575109	0.249198372	0.476774874	0.238381743	0.303200757	0.355249005	0.402777395	0.291175357	0.250308446	0.402982711	0.103381088	0.368870028	0.255515813	0.357202303	0.376538786	0.537644167	0.100238698	0.126580795	0.108423736	0.210838042	0.277159131	0.342382013	0.206929927	0.322228048	0.175684909	0.199922553	0.371914848	0.33995117	0.156774293	0.158468514	0.301428458	0.47714427	0.288767843	0.364975904	0.200086302	0.921973171	0.522383735	0.723687604	0.248600115	0.654695351	0.58179558	0.577832025	0.259111384	0.743465723	0.235160977	0.778741369	0.350966544	0.838999751	0.128685937	0.137918757	0.269767406	0.404194359	0.107092185	0.166708333	0.160506875	0.116679253	0.232565605	0.24639579	0.101901477	0.221999718	0.105781262	0.214014766	0.25314796
miR-3090-5p	mmu-miR-3090-5p	MI0014083	MIMAT0014901	mir-3090	miR-3090-5p	F18	3	0.623485283	0.143574015	0.132795211	0.135717551	0.17682124	0.59484592	3.663256597	0.936675912	0.373109844	0.266115554	0.874924481	0.186640242	0.39620347	0.489586459	0.481819292	0.317431904	0.178745491	0.218784304	0.101020521	0.123444066	0.109614571	0.111061045	0.114063337	0.114465321	0.105609268	0.269659939	0.244559412	0.559893825	0.179758437	0.100531517	0.117117571	0.106648059	0.398745263	0.129463186	0.102374641	0.1091181	0.159790663	0.107005394	0.132371322	0.142816879	0.319248417	0.100159206	0.125034849	0.134192196	0.176269168	1.024791473	0.112105749	0.827399608	0.105380426	0.543979214	0.10391743	0.314512213	0.165908774	0.373895793	0.172842572	0.106969035	0.100591866	0.178490087	0.241492285	0.102518428	0.146158878	0.235918868	0.217640737	0.118888921	0.212288678	0.335805735	0.120383273	0.102245272	0.265820741	0.285466405	0.158666897	0.194281674	0.10711479	0.425651457	0.203211475	0.116699538	0.249067505	0.103384736	0.127867838	0.100517076	0.115702789	0.111251786	0.163422609	0.100529078	0.419869174	0.144458106	0.424356832	0.605592406	0.869368937	0.294760614	0.103311265	0.238578119	0.289743659	0.104531858	0.36294563	0.133350039	0.250434226	0.661721211	0.128932277	0.103965397	0.352058627	0.114893615	0.101037358	0.409705926	0.232042948	0.101193036	0.100297666	0.329820197	0.100781656	0.179551875	0.193894198	0.124029341	0.112434324	0.101191327	0.111334141	0.111604368	0.217886975	0.101453721	0.100718225	0.141323137	0.102598057	0.100655075	0.123209413	0.137949372	0.101376517	0.202057846	0.103422646	0.38734039	0.103487116	1.129834246	0.107092185	0.733769422	0.609170098	0.156056586	0.101980486	0.269143981	0.741647639	0.201338967	0.105781262	0.569581005	0.216891718
miR-1964-5p	mmu-miR-1964-5p	MI0009961	MIMAT0017349	mir-1964	miR-1964-5p	F19	3	0.100042568	0.310191796	0.128992	0.104779227	0.124949232	0.119545732	0.102180216	0.100222366	0.100716237	0.135564375	0.100306536	0.109097432	0.109209673	0.100038829	0.100194814	0.103426471	0.102673043	0.100268119	0.101020521	0.139782702	0.105485533	0.123009435	0.110041922	0.106045299	0.10536164	0.113750746	0.100277097	0.100457654	0.155976074	0.100531517	0.10031681	0.105107953	0.101445284	0.104502853	0.102374641	0.101838319	0.100111085	0.121057054	0.101546598	0.100146275	0.100176851	0.100159206	0.106478564	0.12109164	0.288289138	0.100244141	0.112277191	0.147363267	0.105380426	0.100108259	0.10391743	0.100331674	0.225534441	0.254709073	0.101006393	0.106262793	0.100591866	0.153794536	0.10126004	0.102518428	0.102059507	0.202421315	0.16932286	0.104025448	0.100462671	0.10290785	0.100036976	0.102245272	0.134668761	0.130700743	0.100123222	0.100880759	0.10711479	0.100270439	0.100108744	0.100133202	0.100277934	0.103384736	0.141626492	0.100517076	0.151707479	0.105293809	0.22464083	0.100529078	0.127547253	0.100072906	0.152053886	0.10110814	0.103381088	0.122686726	0.103311265	0.141986887	0.208451692	0.104531858	0.120513061	0.110751163	0.100175081	0.102490432	0.109376211	0.12128319	0.101189755	0.106394412	0.141459326	0.100206714	0.100614985	0.101193036	0.109727261	0.145756465	0.116805048	0.100230093	0.212156033	0.100021813	0.10001199	0.101191327	0.114165416	0.122780127	0.100397225	0.101453721	0.152413789	0.102522763	0.102598057	0.167013428	0.112648186	0.100363934	0.101376517	0.100084751	0.103422646	0.100421964	0.103487116	0.151565768	0.107092185	0.100022201	0.193012233	0.10001165	0.101980486	0.10022907	0.101901477	0.100224933	0.105781262	0.100438399	0.101798022
miR-344c-3p	mmu-miR-344c-3p	MI0014096	MIMAT0014928	mir-344c	miR-344-3p/344c-3p	F20	3	0.100042568	0.193474144	0.117222799	0.100030658	0.10805977	0.108258385	0.1212918	0.100222366	0.100716237	0.111915329	0.100306536	0.109392929	0.104219575	0.121438999	0.100194814	0.113270022	0.10004139	0.112474103	0.36873975	0.121433549	0.104114345	0.108912628	0.108532431	0.108578301	0.109546177	0.136860236	0.100277097	0.100457654	0.100200124	0.100531517	0.10031681	0.109722864	0.101445284	0.104172826	0.102374641	0.100366835	0.100111085	0.100470817	0.101546598	0.100146275	0.100176851	0.106384592	0.103153623	0.100251069	0.152309665	0.125284552	0.109734816	0.209990597	0.105380426	0.100482464	0.10391743	0.100331674	0.104552896	0.112617577	0.103822335	0.104505733	0.100591866	0.139709175	0.10126004	0.102518428	0.10015938	0.104102512	0.111367674	0.105387876	0.100462671	0.100194557	0.100036976	0.102245272	0.100073794	0.103212036	0.100123222	0.100880759	0.10711479	0.100270439	0.10130416	0.100133202	0.100277934	0.103384736	0.116691343	0.100517076	0.100350097	0.100733044	0.107831862	0.160357245	0.100237022	0.100072906	0.100477168	0.10110814	0.103381088	0.100273335	0.103311265	0.129177006	0.100786523	0.104531858	0.131588486	0.108615447	0.100175081	0.102490432	0.103079176	0.138508394	0.101189755	0.117698213	0.101037358	0.100206714	0.100614985	0.101193036	0.100297666	0.100592591	0.100098964	0.100230093	0.100118033	0.10386058	0.104419575	0.101191327	0.100085756	0.100278883	0.100397225	0.101453721	0.100718225	0.102522763	0.102598057	0.10480493	0.101701154	0.100363934	0.101376517	0.108413438	0.103422646	0.151652355	0.103487116	0.100860617	0.107092185	0.114218477	0.100865833	0.115567223	0.101980486	0.132758058	0.241078691	0.100224933	0.105781262	0.100438399	0.101798022
miR-2136	mmu-miR-2136	MI0010749	MIMAT0011212	mir-2136	miR-2136	F21	3	0.279905554	0.160366251	0.184281112	0.106113685	0.258370976	0.150416207	1.357789165	0.256746701	0.254186015	0.168662602	0.251570525	1.032524484	2.557970232	0.345059328	0.231726217	0.674798881	1.192062402	0.131433334	0.101020521	0.202751964	0.17583906	0.19650095	0.156837707	0.144206892	0.129782813	0.168091852	0.163350298	0.142899139	0.345036649	0.159848635	0.182808688	0.16768822	0.258892597	0.143297378	0.102374641	0.207850709	0.201802707	0.228591472	0.101546598	0.239119222	0.398930031	0.193099144	0.178695077	0.137381827	0.200216437	0.294764143	0.241833113	0.314291679	0.105380426	0.178393556	0.10391743	0.645172356	0.223937618	0.238587908	0.200989293	0.216799259	0.521956277	0.612080405	0.416329103	0.102518428	0.213498402	0.193658521	0.193297674	0.192304066	0.149152677	0.432098433	0.190170708	0.268324677	1.337450818	0.205344458	0.19263436	0.137639935	0.10711479	0.431311119	0.331622567	0.597123793	0.515606038	0.103384736	0.355304255	0.177044135	0.42724723	0.247742122	0.119008145	0.279802154	0.132666245	0.190461503	0.240970945	0.10110814	0.103381088	0.178682835	0.332442796	0.306657639	0.221405318	0.104531858	0.349261813	0.31834265	0.69046836	0.31750591	0.205557466	0.158968595	0.101189755	0.185580443	0.302858493	0.1990464	0.184447464	0.373428683	0.147626781	0.190808911	0.318443096	0.485661525	0.429404598	0.23114103	0.176584224	0.224431233	0.231715351	0.135440557	0.139116394	0.333821681	0.270424569	0.236800296	0.102598057	0.420255024	0.147591145	0.118798045	0.294777041	0.632581857	0.103422646	0.326555447	0.103487116	0.333613645	0.107092185	1.042808881	0.386368217	0.246951594	0.101980486	0.140902366	0.101901477	0.283976839	0.495107419	0.383351517	0.953058302
miR-129-2-3p	mmu-miR-129-2-3p	MI0000585	MIMAT0000544	mir-129-2	miR-129-3p	F22	3	0.10183959	0.110321667	0.134701739	0.13714559	0.104351484	0.102186282	0.183413679	0.134313439	0.100716237	0.101509338	0.100306536	0.121499791	0.103170763	0.10694644	0.123803269	0.119485152	0.10004139	1.17534508	0.780113358	0.124175601	0.115737479	0.112053921	0.108646473	0.104611926	0.108332616	0.158492081	0.100277097	0.213194267	1.522038782	1.560438006	0.548636869	0.217145026	0.529952431	0.14538533	0.211508217	0.15467537	0.157097757	0.121373005	0.101546598	0.177314311	0.122670415	0.100159206	0.105721192	0.100251069	0.101363198	0.158379271	0.100163736	0.616813075	0.105380426	0.204620909	0.10391743	0.100331674	0.115627235	0.10897306	0.120311671	0.109812731	0.100591866	0.14364254	0.10126004	0.102518428	0.116762076	0.100024939	0.110333341	0.112455759	0.12859406	0.11680134	0.100036976	0.102245272	0.100073794	0.147969494	0.108641309	0.123367372	0.10711479	0.100270439	0.100108744	0.122530479	0.100277934	0.103384736	0.11424275	0.144317599	0.100350097	0.118237147	0.107206769	0.100529078	0.168621105	0.108099465	0.195265847	0.10110814	0.103381088	0.131037852	0.166202409	0.11752317	0.182505989	0.12556599	0.136977134	0.113109442	0.112816182	0.102490432	0.10888303	0.109919929	0.101189755	0.157224655	0.101037358	0.288931724	0.100614985	0.195505068	0.114223221	0.132821975	0.135501169	0.100508195	0.138268039	0.10943557	0.11381803	0.101191327	0.122447011	0.100278883	0.100397225	0.101453721	0.100718225	0.176629607	0.102598057	0.100655075	0.10130317	0.16561543	0.101376517	0.704446935	0.34193553	1.057713373	0.103487116	0.235719017	0.243605291	0.10993808	0.100865833	0.119971661	0.101980486	0.125258866	0.101901477	1.606117192	0.105781262	3.752327501	0.742782759
miR-3092-5p	mmu-miR-3092-5p	MI0014085	MIMAT0014905	mir-3092	miR-3092-5p/7053-5p	F23	3	0.100042568	0.100035172	0.144508461	0.107391444	0.122886965	0.100022772	0.107969259	0.124647834	0.143439828	0.121227167	0.139383183	0.105744023	0.126853562	0.100038829	0.100194814	0.119161482	0.10004139	0.177136524	0.101020521	0.12213582	0.10540407	0.10104858	0.107689185	0.108809028	0.10943472	0.10077034	0.131272921	0.100651467	0.100200124	0.122903456	0.10031681	0.105141873	0.101445284	0.115646305	0.102374641	0.12118724	0.129677339	0.113732957	0.101546598	0.123230116	0.140184649	0.13672514	0.105562319	0.137003248	0.11335464	0.13715242	0.115375052	0.299641471	0.694482515	0.115039546	0.10391743	0.100331674	0.113318357	0.116228772	0.127795014	0.126039863	0.100591866	0.100511776	0.10126004	0.102518428	0.10015938	0.100024939	0.111683156	0.111285555	0.100462671	0.318358415	0.100036976	0.102245272	0.100073794	1.226484502	0.110175332	0.101302567	0.10711479	0.136601557	0.147625926	0.100133202	0.100277934	0.183543436	0.100503057	0.100517076	0.100350097	0.126107232	0.100207355	0.100529078	0.100237022	0.135427608	0.100477168	0.10110814	0.103381088	0.129720013	0.103311265	0.164367071	0.100786523	0.104531858	0.100238698	0.100032553	0.172136324	0.102490432	0.128207473	0.100319398	0.101189755	0.139254335	0.101037358	0.364023326	0.100614985	0.101193036	0.100297666	0.100592591	0.140930381	0.100230093	0.100118033	0.126457677	0.118634246	0.256717662	0.100085756	0.11222054	0.100397225	0.101453721	0.1067353	0.102522763	0.102598057	0.100655075	0.111920862	0.100363934	0.167525513	0.264111547	0.301704083	0.1571439	0.103487116	0.100860617	0.107092185	0.125689763	0.100865833	0.101221791	0.101980486	0.10022907	0.101901477	0.100224933	0.105781262	0.100438399	0.101798022
miR-204-3p	mmu-miR-204-3p	MI0000247	MIMAT0017002	mir-204	miR-204-3p/7684-5p	F24	3	0.147070817	0.114312537	0.109800702	0.103956194	0.134980724	0.266307354	0.109648711	0.2449662	0.14244284	0.255285933	0.100306536	0.118746788	0.103406263	0.106229196	0.134458964	0.100053395	0.142923027	0.110936791	0.101020521	0.109485398	0.108977324	0.125923036	0.109089437	0.10795531	0.108493156	0.212800903	0.117773944	0.20673885	0.129065928	0.146764803	0.10031681	0.121903774	0.101445284	0.12401995	0.190538506	0.107915846	0.120120226	0.141853794	0.101546598	0.18231851	0.128287051	0.117311739	0.111610845	0.126051446	0.178789231	0.283290002	0.127174665	0.228888022	0.105380426	0.118129545	0.10391743	0.236849137	0.107428111	0.100111762	0.121452305	0.141843872	0.12221684	0.110027279	0.23657238	0.281676518	0.145429201	0.11938162	0.100055503	0.114404846	0.120799549	0.123171361	0.101606074	0.102245272	0.210039447	0.100160939	0.12478238	0.100880759	0.70960698	0.117002086	0.227921598	0.100133202	0.100277934	0.339708571	0.147859729	0.100517076	0.100350097	0.104488236	0.117371922	0.109398581	0.100237022	0.100072906	0.131885481	0.37592092	0.103381088	0.132577659	0.738847414	0.112829826	0.149210688	0.477125382	0.164589835	0.120143439	0.108254398	0.192151872	0.120382879	0.137335541	0.120295456	0.106633725	0.268317836	0.261188413	0.100614985	0.205581444	0.110169394	0.14037737	0.127492012	0.100230093	0.133269537	0.10593999	0.104942476	0.101191327	0.122126399	0.119646947	0.117159604	0.101453721	0.123881107	0.194684474	0.102598057	0.189563068	0.124084604	0.100363934	0.260273724	0.75066877	0.393854169	0.135391791	0.103487116	0.134300145	0.330909929	0.228292284	0.100865833	0.108331402	0.11389341	0.10022907	0.241078691	0.152745248	0.105781262	0.128225352	0.101798022
miR-206-3p	mmu-miR-206-3p	MI0000249	MIMAT0000239	mir-206	miR-1-3p/206-3p	G1	3	0.173215133	0.100035172	0.100041814	0.118246048	0.371344028	0.132188776	0.104275946	0.100222366	0.707210995	0.254583882	0.244297509	0.175799107	0.103353889	0.10022184	0.225056252	0.189001812	0.25145464	0.100268119	0.162930927	0.251134974	0.179593524	0.30232009	0.220260971	0.189981667	0.171879744	0.100257729	0.67219866	0.100457654	0.155525764	0.156509732	0.114524078	0.221471876	0.249197837	0.425220436	4.423903903	0.412759204	0.488749591	0.322269423	0.262720053	0.102125358	0.100176851	0.100159206	0.226160059	0.648310929	0.544157025	0.114571569	0.368944079	0.1003779	0.105380426	0.100108259	0.708905072	0.100331674	0.100041426	0.100111762	0.123548437	0.1817904	0.922339111	0.706159142	0.142350333	0.367590923	0.106278583	0.12057428	0.105650255	0.166108569	0.171818629	0.106495177	0.199899714	0.102245272	0.119734033	0.100195371	0.100123222	0.287326958	0.626732195	0.113074675	0.100108744	0.135277075	0.433965447	1.684371496	0.576512362	0.292778812	0.543764082	0.126905924	1.152538253	0.431963957	0.164442645	0.100072906	0.113027885	0.226359563	0.791529273	0.799008668	2.458615408	1.214100751	0.139085468	0.20512324	0.100238698	0.146467712	0.121580299	0.300001502	0.15447362	0.27229978	0.498282693	0.703532956	0.551350331	0.114031542	0.900397431	0.101193036	0.276090901	0.115409844	0.205570698	0.100230093	0.129633451	0.118806135	0.169062641	0.218851653	0.18616416	1.254933109	0.507119451	0.345444254	0.489298001	0.536590618	0.102598057	1.312832682	0.145523508	0.112238512	0.20994019	0.117897991	0.275709426	0.100421964	1.198725323	1.545459261	2.852708318	0.101331101	0.32419675	0.549125327	0.314366608	0.136729222	0.101901477	0.191793791	0.312509353	0.100438399	0.451135035
miR-449a-3p	mmu-miR-449a-3p	MI0001649	MIMAT0017180	mir-449a	miR-449a-3p	G2	3	0.100042568	0.100088248	0.12098545	0.100427483	0.106944838	0.100080584	0.100093905	0.100222366	0.122808246	0.100040609	0.100306536	0.102051208	0.100055283	0.100038829	0.243588176	0.16002964	0.124728251	0.100268119	0.101020521	0.141536811	0.123276033	0.113800596	0.120118829	0.107869538	0.110658077	0.100257729	0.100277097	0.100457654	0.100200124	0.100531517	0.14827372	0.113457899	0.101445284	0.1157493	0.132949669	0.100366835	0.100111085	0.124153333	0.201912153	0.100146275	0.104313562	0.100159206	0.116217411	0.100251069	0.101363198	0.100244141	0.100163736	0.1003779	0.105380426	0.100108259	0.10391743	0.100331674	0.10523119	0.116203231	0.107291489	0.109794355	0.100591866	0.100511776	0.10126004	0.102518428	0.10015938	0.119600874	0.118619735	0.108816576	0.100462671	0.100194557	0.100602861	0.102245272	0.167880497	0.100160939	0.100123222	0.100880759	0.10711479	0.100270439	0.100108744	0.100133202	0.100277934	0.103384736	0.100503057	0.100517076	0.106691177	0.100018314	0.100471331	0.120674876	0.100237022	0.110998571	0.100477168	0.10110814	0.103381088	0.100273335	0.103311265	0.158622007	0.100786523	0.104531858	0.100238698	0.102477752	0.100175081	0.102490432	0.100040669	0.103025336	0.101189755	0.106915766	0.101037358	0.100206714	0.10191653	0.101193036	0.100297666	0.100592591	0.100098964	0.100230093	0.131555973	0.103423411	0.112766244	0.1179461	0.110174901	0.101913527	0.100397225	0.101453721	0.121182531	0.102522763	0.102598057	0.116334519	0.100048698	0.100363934	0.101376517	0.100084751	0.103422646	0.100421964	0.103487116	0.109027465	0.107092185	0.100022201	0.100865833	0.10001165	0.101980486	0.10022907	0.101901477	0.100224933	0.105781262	0.100438399	0.101798022
miR-3086-5p	mmu-miR-3086-5p	MI0014049	MIMAT0014880	mir-3086	miR-3086-5p	G3	3	0.170942276	0.150522571	0.123801649	0.107933485	0.127217724	0.133488071	0.139978861	0.100222366	0.100716237	0.100040609	0.100306536	0.103344992	0.111913338	0.103929946	0.854739173	0.170174319	0.172331469	0.541804751	0.87079802	0.119110993	0.105669716	0.10567144	0.109424406	0.103114069	0.104943394	0.126296103	0.118453004	0.100457654	0.129527945	0.100531517	0.10031681	0.10542077	0.101445284	0.11992205	0.102374641	0.119562774	0.105191456	0.119563787	1.134407677	0.100146275	0.100176851	0.100159206	0.104563494	0.310029646	0.101363198	0.100244141	0.180247225	0.1003779	0.105380426	0.15844848	1.65200652	0.100331674	0.100524147	0.198687096	0.106363978	0.108396065	0.100591866	0.147322677	0.251707852	0.102518428	0.10015938	0.100101837	0.100162303	0.103116519	0.274378901	0.100194557	0.100507303	0.197892497	0.113796516	0.131773573	0.100123222	0.100880759	0.454583767	0.113382621	0.100108744	0.100133202	0.100277934	0.103384736	0.170749242	0.128397101	0.28267263	0.102980897	0.141869191	0.140557944	0.100237022	0.100072906	0.100477168	0.10110814	0.103381088	0.175502397	0.103311265	0.107471443	0.100786523	0.104531858	0.100238698	0.112372724	0.109725121	0.102490432	0.100040669	0.179123488	0.101189755	0.17202425	0.237841693	0.100206714	1.013217795	0.101193036	0.110198128	0.100592591	0.100098964	0.100230093	0.100118033	0.102608668	0.10841182	0.101191327	0.114896923	0.128950901	0.100397225	0.101453721	0.122046351	0.102522763	0.102598057	0.107008066	0.103098593	0.50976552	0.110321937	0.100084751	0.103422646	0.251668322	0.103487116	0.138753611	0.107092185	0.110104105	0.100865833	0.129397764	0.101980486	0.10026009	1.049139986	0.100566361	0.105781262	0.351422384	0.101798022
miR-1933-3p	mmu-miR-1933-3p	MI0009922	MIMAT0009397	mir-1933	miR-1933-3p	G4	3	0.106186529	0.108670973	0.109040626	0.103933886	0.161413982	0.101537203	0.12596102	0.110517303	0.100716237	0.142035179	0.213719521	0.100226298	0.104535224	0.101983653	0.210447446	0.100053395	0.17710305	0.100268119	0.101020521	0.105493102	0.102590971	0.103452194	0.105400452	0.115413584	0.110587578	0.186407674	0.106994181	0.100457654	0.100200124	0.100531517	0.168936191	0.102860436	0.101445284	0.102117835	0.102374641	0.100366835	0.144566249	0.113975075	0.668604216	0.206143903	0.100176851	0.100159206	0.107118051	0.369191197	0.101363198	0.100244141	0.119665056	0.1003779	0.105380426	0.204404663	0.10391743	0.224920194	0.121804341	0.184826843	0.111324504	0.127510868	0.208992126	0.16766376	0.10126004	0.102518428	0.10015938	0.131231393	0.108976264	0.116557071	0.102382147	0.218057746	0.110574347	0.955742181	0.138358112	0.100160939	0.100123222	0.184459436	0.10711479	0.100270439	0.123685853	0.230104234	0.100277934	0.103384736	0.100503057	0.100517076	0.251199565	0.114611003	0.391755856	0.100529078	0.100237022	0.100072906	0.100477168	0.10110814	0.433977224	0.241798758	2.724337744	0.128149685	0.100786523	1.631565606	0.100238698	0.103469291	0.274903523	0.102490432	0.103799215	0.122131825	0.655219284	0.1658603	0.452126609	0.19448786	0.635218916	0.101193036	0.179094822	0.100592591	0.100098964	0.100230093	0.145958389	0.109748215	0.106345613	1.051242973	0.116123503	0.148897551	0.166533438	0.257557457	0.164436664	0.102522763	0.102598057	0.239072892	0.122699639	0.172671135	0.503328947	0.100084751	0.103422646	0.151519161	0.260457482	0.100860617	0.107092185	0.112752421	0.131433478	0.101824921	0.101980486	0.259079608	0.539377492	0.100224933	0.105781262	0.205520969	0.101798022
miR-211-3p	mmu-miR-211-3p	MI0000708	MIMAT0017059	mir-211	miR-211-3p	G5	3	0.100042568	0.104166532	0.100473152	0.108674717	0.160303654	0.108483488	0.111267135	0.119862609	0.100716237	0.127540767	0.100306536	0.120475478	0.11132481	0.230598113	0.68202087	0.147193405	0.216755676	0.303928097	0.121184225	0.171550381	0.150810471	0.198166974	0.159404051	0.131617081	0.136374652	0.100257729	0.100277097	0.100457654	0.120457096	0.100531517	0.10031681	0.15896846	0.101445284	0.162636982	0.102374641	0.122684509	0.170134672	0.130039021	0.345604113	0.113602383	0.12840452	0.100159206	0.170165795	0.267599974	0.213393143	0.122167655	0.357833855	0.143548056	0.105380426	0.100108259	0.266374201	0.100331674	0.125275679	0.100111762	0.11738801	0.157838778	0.112272283	0.300482507	0.269071068	0.102518428	0.119123023	0.104054519	0.100055503	0.165234444	0.100462671	0.145321741	0.145030749	0.30774843	0.112168664	0.286083331	0.18064899	0.103561788	0.10711479	0.105091399	0.17509021	0.529298026	0.227396928	0.635132891	0.240293066	0.195600875	0.583681068	0.113626312	0.309648085	0.265836044	0.100237022	0.19141334	0.102520547	0.10110814	0.103381088	0.248736938	0.501405659	0.175407882	0.139364632	0.189469926	0.135177548	0.103095928	0.100175081	0.102490432	0.119284269	0.155906255	0.412456433	0.182326659	0.251448334	0.100206714	0.337821167	0.249631463	0.155648237	0.100592591	0.100098964	0.100230093	0.100118033	0.112593087	0.131920089	0.367597196	0.234588537	0.315712422	0.110947514	0.101453721	0.416661075	0.360354701	0.102598057	0.683164713	0.140140197	0.111622471	0.121653487	0.163049043	0.103422646	0.2706911	0.222555119	0.29485279	0.107092185	0.159042314	0.258942865	0.155935982	0.425127155	0.445218964	0.101901477	0.270681331	0.105781262	0.100438399	0.303247733
